1,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
2059,389658314427637,1537111876348936,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537111876348936",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,801,1732,52
2060,389658314427637,1537113223015468,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537113223015468",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,11,57,2
2061,389658314427637,1537165473010243,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537165473010243",9/23/2016,"[0,1,0,0]","[0,0,0,1]",,3950,4740,745
2062,389658314427637,1.53717E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537170436343080",9/23/2016,"[0,1,0,0]","[0,0,0,1]",,370,649,210
2063,389658314427637,1537227593004031,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537227593004031",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,1043,6072,124
2064,389658314427637,1537255199667937,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537255199667937",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,301,991,185
2065,389658314427637,1537273286332795,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537273286332795",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,986,1907,793
2066,389658314427637,1537295819663875,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537295819663875",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,103,297,28
2067,389658314427637,1537296322997158,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537296322997158",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,11,53,11
2068,389658314427637,1537317812995009,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537317812995009",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,1117,2404,481
2069,389658314427637,1.53733E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537331469660310",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,74,234,16
2070,389658314427637,1537349639658493,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537349639658493",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,91,581,38
2071,389658314427637,1537364532990337,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537364532990337",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,39,206,16
2072,389658314427637,1.53737E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537365569656900",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,329,1267,166
2073,389658314427637,1537407516319372,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537407516319372",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,32,370,41
2074,389658314427637,1537443809649076,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537443809649076",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,63,650,27
2075,389658314427637,1537451599648297,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537451599648297",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,5730,23202,710
2076,389658314427637,1.53769E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537693769624080",9/23/2016,"[0,0,1,0]","[1,0,0,0]",,4933,5569,635
2077,389658314427637,1537394959653961,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537394959653961",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,346,1261,74
2078,389658314427637,1537397452987045,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537397452987045",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,29,316,57
2079,389658314427637,1537400259653431,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537400259653431",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,56,289,21
2080,389658314427637,1539330632793727,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539330632793727",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,299,628,302
2081,389658314427637,1539358426124281,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539358426124281",9/26/2016,"[0,1,0,0]","[0,0,1,0]",,1227,2611,835
2082,389658314427637,1539358749457582,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539358749457582",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,1316,3302,3835
2083,389658314427637,1539608462765944,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539608462765944",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,317,1503,58
2084,389658314427637,1539702449423212,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539702449423212",9/26/2016,"[0,1,0,0]","[0,0,1,0]",,620,857,464
2085,389658314427637,1539723316087792,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539723316087792",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,383,1734,24
2086,389658314427637,1539756122751178,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539756122751178",9/26/2016,"[0,0,1,0]","[1,0,0,0]",,14942,12546,302
2087,389658314427637,1539757599417697,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539757599417697",9/26/2016,"[0,0,1,0]","[1,0,0,0]",,6378,17261,124
2088,389658314427637,1539758062750984,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539758062750984",9/26/2016,"[0,0,1,0]","[0,1,0,0]",,23985,15112,1681
2089,389658314427637,1539758222750968,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539758222750968",9/26/2016,"[0,0,1,0]","[1,0,0,0]",,8634,14160,201
2090,389658314427637,1539758329417624,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539758329417624",9/26/2016,"[0,0,1,0]","[1,0,0,0]",,795,1638,39
2091,389658314427637,1539810262745764,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539810262745764",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,131,1304,12
2092,389658314427637,1539836552743135,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539836552743135",9/26/2016,"[0,1,0,0]","[0,0,0,1]",,1121,1366,140
2093,389658314427637,1539868386073285,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539868386073285",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,25,69,9
2094,389658314427637,1539885922738198,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1539885922738198",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,4,99,5
2095,389658314427637,1.54012E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540119802714810",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,538,1733,976
2096,389658314427637,1540141122712678,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540141122712678",9/26/2016,"[0,1,0,0]","[0,0,0,1]",,9969,4700,746
2097,389658314427637,1540162639377193,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540162639377193",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,13,97,7
2098,389658314427637,1540193686040755,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540193686040755",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,9,110,6
2099,389658314427637,1540246229368834,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540246229368834",9/26/2016,"[0,1,0,0]","[0,0,0,1]",,39,169,3
2100,389658314427637,1540260392700751,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540260392700751",9/26/2016,"[0,1,0,0]","[0,0,0,1]",,4846,7014,691
2101,389658314427637,1.54028E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540275436032580",9/26/2016,"[0,1,0,0]","[0,0,1,0]",,1423,2264,714
2102,389658314427637,1540297709363686,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540297709363686",9/26/2016,"[0,1,0,0]","[0,0,0,1]",,799,4648,235
2103,389658314427637,1540306349362822,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540306349362822",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,34,188,33
2104,389658314427637,1540342229359234,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540342229359234",9/26/2016,"[0,1,0,0]","[0,0,1,0]",,5942,8273,153
2105,389658314427637,1540351249358332,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540351249358332",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,8,62,1
2106,389658314427637,1540364386023685,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540364386023685",9/26/2016,"[0,1,0,0]","[0,0,0,1]",,5496,4590,192
2107,389658314427637,1540384676021656,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540384676021656",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,141,1601,26
2108,389658314427637,1540420086018115,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540420086018115",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,277,2467,87
2109,389658314427637,1540433016016822,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540433016016822",9/26/2016,"[0,1,0,0]","[0,0,1,0]",,152,460,51
2110,389658314427637,1540442522682538,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540442522682538",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,9,127,4
2111,389658314427637,1540450216015102,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540450216015102",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,96,395,176
2112,389658314427637,1540477972678993,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540477972678993",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,,248,16
2113,389658314427637,1540494449344012,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540494449344012",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,332,1926,1231
2114,389658314427637,1540497706010353,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540497706010353",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,45,111,20
2115,389658314427637,1540545319338925,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540545319338925",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,26,142,33
2116,389658314427637,1540570659336391,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540570659336391",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,711,1640,437
2117,389658314427637,1540600632666727,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540600632666727",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,34,364,25
2118,389658314427637,1540613699332087,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540613699332087",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,1449,3426,56
2119,389658314427637,1540620299331427,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540620299331427",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,14,221,24
2120,389658314427637,1540644545995669,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540644545995669",9/26/2016,"[0,1,0,0]","[0,1,0,0]",,29,252,93
2121,389658314427637,1540342782692512,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540342782692512",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,1194,1894,150
2122,389658314427637,1540422492684541,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540422492684541",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,66,404,88
2123,389658314427637,1540536406006483,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540536406006483",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,246,1797,253
2124,389658314427637,1540537062673084,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540537062673084",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,29,271,100
2125,389658314427637,1540537632673027,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540537632673027",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,15,248,1
2126,389658314427637,1540741412652649,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540741412652649",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,244,959,93
2127,389658314427637,1540755632651227,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540755632651227",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,56,416,34
2128,389658314427637,1540768572649933,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540768572649933",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,52,484,16
2129,389658314427637,1.54079E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540794569314000",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,3384,12218,1415
2130,389658314427637,1540800372646753,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540800372646753",9/27/2016,"[0,0,1,0]","[0,1,0,0]",yes,1819,9235,160
2131,389658314427637,1540814195978704,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540814195978704",9/27/2016,"[0,0,1,0]","[1,0,0,0]",,37867,30610,719
2132,389658314427637,1540815292645261,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540815292645261",9/27/2016,"[0,0,1,0]","[1,0,0,0]",,8970,11470,122
2133,389658314427637,1540815555978568,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540815555978568",9/27/2016,"[0,0,1,0]","[0,0,1,0]",,8314,11684,101
2134,389658314427637,1540816912645099,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540816912645099",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,1901,4030,2213
2135,389658314427637,1540826605977463,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1540826605977463",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,28,64,71
2136,389658314427637,1541031592623631,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541031592623631",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,170,305,5
2137,389658314427637,1541064949286962,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541064949286962",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,1119,2869,41
2138,389658314427637,1541101805949943,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541101805949943",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,7,104,1
2139,389658314427637,1541143495945774,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541143495945774",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,10,45,10
2140,389658314427637,1541150429278414,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541150429278414",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,45,518,22
2141,389658314427637,1541170652609725,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541170652609725",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,682,1713,837
2142,389658314427637,1541185715941552,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541185715941552",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,457,523,51
2143,389658314427637,1541196449273812,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541196449273812",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,308,605,42
2144,389658314427637,1541205512606239,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541205512606239",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,7529,16178,594
2145,389658314427637,1541262999267157,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541262999267157",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,119,247,12
2146,389658314427637,1541285255931598,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541285255931598",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,16,56,5
2147,389658314427637,1541310929262364,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541310929262364",9/27/2016,"[0,1,0,0]","[0,0,0,1]",yes,2881,5035,267
2148,389658314427637,1541311299262327,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541311299262327",9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,196,810,46
2149,389658314427637,1541315515928572,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541315515928572",9/27/2016,"[0,1,0,0]","[0,0,0,1]",yes,6990,9375,1500
2150,389658314427637,1541316919261765,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541316919261765",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,28,83,12
2151,389658314427637,1541336249259832,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541336249259832",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,1519,1874,131
2152,389658314427637,1541362219257235,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541362219257235",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,311,598,136
2153,389658314427637,1541376565922467,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541376565922467",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,2821,5582,566
2154,389658314427637,1541392409254216,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541392409254216",9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,339,831,49
2155,389658314427637,1.54139E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541392902587500",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,195,376,12
2156,389658314427637,1541426375917486,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541426375917486",9/27/2016,"[0,1,0,0]","[0,0,0,1]",,3330,4918,858
2157,389658314427637,1541442682582522,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541442682582522",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,49,297,44
2158,389658314427637,1541481155912008,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541481155912008",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,1766,9508,1620
2159,389658314427637,1541483359245121,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541483359245121",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,8,201,29
2160,389658314427637,1541508222575968,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541508222575968",9/27/2016,"[0,1,0,0]","[0,1,0,0]",,180,773,23
2161,389658314427637,1541548145905309,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1541548145905309",9/27/2016,"[0,1,0,0]","[0,0,1,0]",,20,93,23
2162,114517875225866,1462399387104368,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462399387104368,9/19/2016,"[0,0,1,0]","[1,0,0,0]",,2,26990,590
2163,114517875225866,1462468047097502,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462468047097502,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,,7580,364
2164,114517875225866,1462507497093557,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462507497093557,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,26726,20354,1471
2165,114517875225866,1462535517090755,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462535517090755,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,3899,12225,378
2166,114517875225866,1462679840409656,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462679840409656,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,483,5317,101
2167,114517875225866,1462684057075901,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462684057075901,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,688,3329,37
2168,114517875225866,1462687457075561,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462687457075561,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,,3864,265
2169,114517875225866,1462696813741292,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462696813741292,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,4030,24066,331
2170,114517875225866,1462710973739876,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462710973739876,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,33767,27185,3129
2171,114517875225866,1462776623733311,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462776623733311,9/19/2016,"[1,0,0,0]","[1,0,0,0]",,1801,5927,241
2172,114517875225866,1462778023733171,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462778023733171,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,5592,4496,384
2173,114517875225866,1462846610392979,"[1,0,0]","[0,0,0,0,0,0,0,0,1]",https://www.facebook.com/TheOther98/posts/1462846610392979,9/19/2016,"[0,0,1,0]","[0,1,0,0]",,693,3518,181
